큰_도시,작은_도시,공원명,공원구분,소재지지번주소,위도,경도,공원면적
서울특별시,서울특별시,다솜,어린이공원,서울특별시 강서구 공항동 4,37.563003,126.818161,511
서울특별시,서울특별시,풀잎,어린이공원,서울특별시 강서구 공항동 705,37.556989,126.816565,1945
서울특별시,서울특별시,푸르미,어린이공원,서울특별시 강서구 마곡동 316-1,37.570478,126.825219,1494
서울특별시,서울특별시,예솔,어린이공원,서울특별시 강서구 마곡동 397-1,37.563629,126.822694,864
서울특별시,서울특별시,솔,어린이공원,서울특별시 강서구 외발산동 69-1,37.555856,126.825767,2000
서울특별시,서울특별시,진  관,근린공원,서울특별시 은평구 진관동 산95 일대,37.61634,126.931455,585480.1
서울특별시,서울특별시,향   림,근린공원,서울특별시 은평구진관동 산52,37.62933219,126.9273554,202993
서울특별시,서울특별시,신  사,근린공원,서울특별시 은평구 신사동 산80-64일대,37.604686,126.915235,71848.1
서울특별시,서울특별시,물 푸 레,근린공원,서울특별시 은평구 진관동 산100-44,37.63783996,126.9165117,147441.6
서울특별시,서울특별시,기 자 촌,근린공원,서울특별시 은평구 진관동 106-17,37.621404,126.928596,128953.7
서울특별시,서울특별시,녹번서,근린공원,서울특별시 은평구 녹번동 85-1,37.614034,126.920502,29945
서울특별시,서울특별시,미아도심소,어린이공원,서울특별시 강북구 미아동 258-148,37.62544556,127.0313106,1127
서울특별시,서울특별시,오패,어린이공원,서울특별시 강북구 미아동 258-236,37.6223139,127.0323129,1084
서울특별시,서울특별시,한빛,어린이공원,서울특별시 강북구 미아동 222-20,37.6275981,127.0229662,1192.1
서울특별시,서울특별시,운산,어린이공원,서울특별시 강북구 미아동 165-3,37.6321329,127.025456,995.1
서울특별시,서울특별시,솔샘,어린이공원,서울특별시 강북구 송천동 329-15,37.6184142,127.0270508,1264.1
서울특별시,서울특별시,으뜸,어린이공원,서울특별시 강북구 미아동 309-43,37.6236134,127.0262421,681
서울특별시,서울특별시,세일,어린이공원,서울특별시 강북구 미아동 159-71,37.6338794,127.0252746,839.7
서울특별시,서울특별시,봉선화,어린이공원,서울특별시 강서구 방화동 645-13,37.566522,126.806987,552
서울특별시,서울특별시,민들레,어린이공원,서울특별시 강서구 방화동 648-13,37.567221,126.806731,589
서울특별시,서울특별시,내촌,어린이공원,서울특별시 강서구 방화동 551-26,37.570073,126.808687,1149
서울특별시,서울특별시,신대부석,어린이공원,서울특별시 강서구 방화동 411,37.583724,126.816494,1132
서울특별시,서울특별시,목련,어린이공원,서울특별시 강서구 방화동 616-1,37.564958,126.807825,251
서울특별시,서울특별시,샛별,어린이공원,서울특별시 강서구 방화동 558,37.572732,126.809505,294
서울특별시,서울특별시,새싹교통,어린이공원,서울특별시 강서구 방화동 583,37.569485,126.809344,4939
서울특별시,서울특별시,개포까치공원,어린이공원,서울특별시 강남구 개포동 169-3,37.48370515,127.0608782,1690.2
서울특별시,서울특별시,개포은행나무공원,어린이공원,서울특별시 강남구 개포동 1220,37.47602964,127.0492625,1641.7
서울특별시,서울특별시,개포목련공원,어린이공원,서울특별시 강남구 개포동 1176,37.47429924,127.0524432,1639.1
서울특별시,서울특별시,일원은행나무공원,어린이공원,서울특별시 강남구 일원동 615-2,37.492002,127.0769753,1500.3
서울특별시,서울특별시,일원목련공원,어린이공원,서울특별시 강남구 일원동 658,37.491431,127.0855901,1613.8
서울특별시,서울특별시,일원까치공원,어린이공원,서울특별시 강남구 일원동 712-4,37.4918904,127.0882309,1476.3
서울특별시,서울특별시,궁마을공원,어린이공원,서울특별시 강남구 수서동 465-15,37.484831,127.0994148,306
서울특별시,서울특별시,예지공원,어린이공원,서울특별시 강남구 개포동 12-7,37.49183156,127.0733493,1535.9
서울특별시,서울특별시,한강대로공원,소공원,서울특별시 용산구 한강로동 65-587,37.524103,126.963575,466
서울특별시,서울특별시,이태원부군당,역사공원,서울특별시 용산구 이태원동 191-3,37.535801,126.989755,2020
서울특별시,서울특별시,이봉창역사공원,역사공원,서울특별시 용산구 효창동 286-7,37.54010272,126.960877,484.4
서울특별시,서울특별시,신용산가로공원,기타,서울특별시 용산구 한강로2가 424-1,37.52947726,126.9690828,2410
서울특별시,서울특별시,한강로가로공원,기타,서울특별시 용산구 한강로3가 65-690,37.524249,126.963959,1076.3
서울특별시,서울특별시,한마음어린이공원,어린이공원,서울특별시 용산구 용산동5가 30-4,37.52856458,126.9696756,2998.5
서울특별시,서울특별시,우정소공원,소공원,서울특별시 용산구 효창동 287-2,37.540454,126.964126,806.1
서울특별시,서울특별시,녹색소공원,소공원,서울특별시 용산구 효창동 287-6,37.539217,126.962694,1569.9
서울특별시,서울특별시,역삼문화공원,문화공원,서울특별시 강남구 역삼동 635,37.50251536,127.0303909,33974.9
서울특별시,서울특별시,다솜소공원,소공원,서울특별시 강남구 역삼동 763-18,37.49577558,127.0478708,604.1
서울특별시,서울특별시,도곡단비소공원,소공원,서울특별시 강남구 도곡동 539-6,37.49389921,127.0472249,896.5
서울특별시,서울특별시,도곡동 426-9(로덴하우스)소공원,소공원,서울특별시 강남구 도곡동 462-9,37.48560304,127.0460585,80
서울특별시,서울특별시,역삼나들이소공원,소공원,서울특별시 강남구 역삼동 716-5,37.500748,127.0504317,650
서울특별시,서울특별시,아크로힐스소공원,소공원,서울특별시 강남구 논현동 276-2,37.51003194,127.0395693,800
서울특별시,서울특별시,논현까치공원,어린이공원,서울특별시 강남구 논현동 162-11,37.50852892,127.0250971,956.7
서울특별시,서울특별시,논현목련공원,어린이공원,서울특별시 강남구 논현동 137-18,37.5108669,127.0267093,986
서울특별시,서울특별시,논현은행나무공원,어린이공원,서울특별시 강남구 논현동 47-13,37.51259546,127.0224572,1014.5
서울특별시,서울특별시,논현개나리공원,어린이공원,서울특별시 강남구 논현동 150-5,37.51122564,127.0300758,1652.9
서울특별시,서울특별시,논현무궁화공원,어린이공원,서울특별시 강남구 논현동 205-7,37.50667179,127.0307039,1879.7
서울특별시,서울특별시,논현소나무공원,어린이공원,서울특별시 강남구 논현동 239,37.51573112,127.0374539,1819.9
서울특별시,서울특별시,학동공원,어린이공원,서울특별시 강남구 논현동 263-23,37.511646,127.0387639,1498.5
서울특별시,서울특별시,신사은행나무공원,어린이공원,서울특별시 강남구 신사동 558,37.52059722,127.0260394,1240.1
서울특별시,서울특별시,신사목련공원,어린이공원,서울특별시 강남구 신사동 567-37,37.52291399,127.0258327,1001.1
서울특별시,서울특별시,이태원마을숲,소공원,서울특별시 용산구 이태원동 260-87,37.5412484,126.991493,867
서울특별시,서울특별시,독서당공원,소공원,서울특별시 용산구 한남동 1-32,37.5345083,127.012481,469
서울특별시,서울특별시,한남공원,소공원,서울특별시 용산구 한남동 15-5,37.537238,127.013882,432
서울특별시,서울특별시,이태원어린이놀이터,소공원,서울특별시 용산구 이태원동 190-11,37.535685,126.989937,278
서울특별시,서울특별시,진달래,어린이공원,서울특별시 강서구 가양동 1486-1,37.562375,126.860979,1500
서울특별시,서울특별시,발음,어린이공원,서울특별시 강서구 내발산동 697,37.552042,126.833204,913.6
서울특별시,서울특별시,광명,어린이공원,서울특별시 강서구 내발산동 221-1,37.546857,126.822944,1739
서울특별시,서울특별시,수정,어린이공원,서울특별시 강서구 내발산동 741-2,37.554043,126.828743,4000.3
서울특별시,서울특별시,은행나무,어린이공원,서울특별시 강서구 내발산동 753-1,37.552158,126.823201,1764.4
서울특별시,서울특별시,신광명,어린이공원,서울특별시 강서구 내발산동 761,37.547313,126.823007,8596.6
서울특별시,서울특별시,원당,어린이공원,서울특별시 강서구 내발산동 650,37.557413,126.842084,992
서울특별시,서울특별시,가곡,어린이공원,서울특별시 강서구 내발산동 657-2,37.555964,126.837765,2747.9
서울특별시,서울특별시,꿈빛,어린이공원,서울특별시 강서구 내발산동 657-3,37.556117,126.840003,1500
서울특별시,서울특별시,활주로,어린이공원,서울특별시 강서구 공항동1341,37.554212,126.815978,2116.4
서울특별시,서울특별시,다솔,어린이공원,서울특별시 강서구 공항동1361,37.554428,126.818292,2492.7
서울특별시,서울특별시,장미,어린이공원,서울특별시 강서구 공항동668,37.556809,126.813805,1661.5
서울특별시,서울특별시,송정,어린이공원,서울특별시 강서구 공항동42-11,37.560635,126.811276,397
서울특별시,서울특별시,쌈지,어린이공원,서울특별시 강서구 방화동 266-24,37.571268,126.814976,3973
서울특별시,서울특별시,개나리,어린이공원,서울특별시 강서구 방화동 569-14,37.573113,126.812217,252
서울특별시,서울특별시,긴등,어린이공원,서울특별시 강서구 방화동 247-201,37.56802,126.816194,253
서울특별시,서울특별시,문성,어린이공원,서울특별시 강서구 방화동 608-112,37.564839,126.815435,254
서울특별시,서울특별시,새싹,어린이공원,서울특별시 강서구 방화동 448-5,37.574806,126.812748,334
서울특별시,서울특별시,도레미,어린이공원,서울특별시 강서구 방화동 184-66,37.571792,126.819136,6649
서울특별시,서울특별시,들꽃,어린이공원,서울특별시 강서구 방화동 890-1,37.570615,126.821227,705
서울특별시,서울특별시,봉은역사공원,역사공원,서울특별시 강남구 삼성동 75,37.51391154,127.0554916,75635.7
서울특별시,서울특별시,벽오산,어린이공원,서울특별시 강북구 미아동 258-56,37.6275862,127.0302734,1250
서울특별시,서울특별시,달님공원,소공원,서울특별시 용산구 문배동 46,37.538428,126.969601,1195
서울특별시,서울특별시,별님공원,소공원,서울특별시 용산구 문배동 11-1,37.538165,126.969201,1137
서울특별시,서울특별시,개운산,근린공원,서울특별시 성북구 돈암동 산3-15,37.59720671,127.0257184,208618
서울특별시,서울특별시,개명,소공원,서울특별시 구로구 개봉동 314-14,37.48292941,126.8481689,5415
서울특별시,서울특별시,오류동(대체공원),소공원,서울특별시 구로구 오류동 332-36,37.4934436,126.842953,895
서울특별시,서울특별시,연지마을,소공원,서울특별시 구로구 천왕동 7-36,37.482231,126.843715,431
서울특별시,서울특별시,푸른수목원,근린공원,서울특별시 구로구 항동 31,37.48196844,126.8236695,100809
서울특별시,서울특별시,성북,근린공원,서울특별시 성북구 성북동 168-274,37.595122,127.0072875,69676.5
서울특별시,서울특별시,신길8구역소공원,소공원,서울특별시 영등포구 신길동 3126,37.502528,126.912451,2361
서울특별시,서울특별시,신길9구역소공원,소공원,서울특별시 영등포구 신길동 3403,37.502802,126.911686,2133
서울특별시,서울특별시,신길12구역소공원,소공원,서울특별시 영등포구 신길동 336-317,37.504178,126.9067851,2650
서울특별시,서울특별시,골목,어린이공원,서울특별시 구로구 고척동 224-3,37.507017,126.853545,266
서울특별시,서울특별시,도레미,어린이공원,서울특별시 구로구 고척동 331-1,37.508017,126.852322,326.3
