시도,시군구,월,PM25,PM10,SO2,O3,NO2,CO
경기도,시흥,202311,19,35,0.0033,0.022,0.0211,0.45
경기도,부천,202311,18,36,0.0019,0.0223,0.0215,0.51
경기도,남양주,202311,16,32,0.0024,0.0237,0.0167,0.33
경기도,용인,202311,20,35,0.0015,0.0216,0.0177,0.44
경기도,김포,202311,20,33,0.003,0.0267,0.0145,0.38
경기도,오산,202311,18,31,0.0023,0.0231,0.0232,0.38
경기도,하남,202311,16,30,0.0022,0.0208,0.0182,0.35
경기도,화성,202311,19,33,0.0035,0.0246,0.0148,0.36
경기도,양주,202311,17,30,0.0025,0.0223**,0.0125,0.36
경기도,동두천,202311,13,28,0.0029,0.023,0.0135,0.36
경기도,안성,202311,21,36,0.0017,0.0228,0.0156,0.44
경기도,이천,202311,22,36,0.003,0.0208,0.0169,0.37
경기도,파주,202311,17,31,0.0021,0.0256*,0.0121,0.47
경기도,포천,202311,19,28,0.0023,0.0281,0.0109,0.35
경기도,여주,202311,24,37,0.0027,0.0199,0.0149,0.36
경기도,연천,202311,16,30,0.002,0.0225,0.008,0.46
경기도,가평,202311,18,32,0.0022,0.0213,0.0104,0.46
경기도,양평,202311,21,35,0.0025,0.0207,0.0123,0.45
경기도,도평균,202311,18,33,0.0026,0.0229,0.0179,0.41
경기도,수원,202310,16,31,0.0021,0.0251,0.0217,0.47
경기도,안양,202310,17,32,0.0025,0.0251,0.0206,0.36
경기도,성남,202310,13,26,0.0017,0.0239,0.0203,0.47
경기도,의정부,202310,14,27,0.0028,0.0226,0.0183,0.34
경기도,광명,202310,15,32,0.0015,0.0275,0.0194,0.41
경기도,안산,202310,15,31,0.0027,0.026,0.0206,0.37
경기도,평택,202310,22,41,0.0035,0.0293,0.0161,0.38
경기도,과천,202310,13,27,0.0016,0.0234,0.0205,0.41
경기도,구리,202310,17,26,0.0033,0.0197,0.0161,0.35
경기도,의왕,202310,12,27,0.0014,0.0241,0.0241,0.42
